code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sz.002696,2016-10-28,2016-09-30,0.031407,1.899849,0.789418,0.913367,0.022928,0.852133,0.753867,0.035691
sz.002696,2017-03-14,2016-12-31,0.059127,1.896080,1.088584,0.881258,0.032506,0.860799,0.822615,0.045906
sz.002696,2017-04-20,2017-03-31,-0.000861,1.841264,0.208432,-3.103232,0.000723,3.370981,0.012306,0.017426
sz.002696,2017-08-22,2017-06-30,0.014247,1.868139,0.458246,0.834098,0.019952,0.947185,0.637965,0.033018
sz.002696,2017-10-25,2017-09-30,0.031726,1.725816,0.581137,0.947606,0.033382,0.923540,0.699216,0.051695
sz.002696,2018-04-26,2017-12-31,0.070223,1.704356,0.871404,0.905084,0.052241,0.893850,0.875786,0.066734
sz.002696,2018-04-26,2018-03-31,0.006099,1.597062,0.143615,0.985548,0.026983,1.058619,0.608386,0.041895
sz.002696,2018-08-24,2018-06-30,0.023041,1.574703,0.340828,0.982035,0.043717,0.997620,0.912857,0.048004
sz.002696,2018-10-23,2018-09-30,0.058366,1.634555,0.598348,0.942744,0.063302,0.935734,0.963144,0.070238
sz.002697,2016-04-20,2016-03-31,0.023319,1.777763,0.433497,1.000000,0.030258,0.837701,0.992297,0.036401
sz.002697,2016-08-26,2016-06-30,0.048958,1.751112,0.840376,1.000000,0.033269,0.840664,1.034368,0.038260
sz.002697,2016-10-21,2016-09-30,0.064126,1.782636,1.257878,1.000000,0.028598,0.846288,0.980500,0.034464
sz.002697,2017-03-17,2016-12-31,0.068472,1.809850,1.657232,1.000000,0.022829,0.822721,1.032456,0.026876
sz.002697,2017-04-21,2017-03-31,0.017850,1.845275,0.427841,1.000000,0.022609,0.779903,0.914345,0.031705
sz.002697,2017-07-26,2017-06-30,0.044459,1.824450,0.849052,1.000000,0.028701,0.818004,0.989752,0.035449
sz.002697,2017-10-19,2017-09-30,0.060725,1.832911,1.273137,1.000000,0.026023,0.821111,0.931758,0.034013
sz.002697,2018-04-26,2017-12-31,0.073325,1.844020,1.672947,1.000000,0.023769,0.771528,0.989996,0.031119
sz.002697,2018-04-26,2018-03-31,0.023160,1.841805,0.426409,1.000000,0.029490,0.822945,0.928669,0.038587
sz.002697,2018-08-18,2018-06-30,0.064997,1.832681,0.828377,1.001893,0.042732,0.866895,1.010681,0.048773
sz.002697,2018-10-19,2018-09-30,0.105216,1.824842,1.230269,1.001088,0.046815,0.872201,0.963611,0.055701
sz.002697,2019-03-27,2018-12-31,0.130869,1.845637,1.586408,1.002479,0.044586,0.864075,1.025779,0.050303
sz.002698,2016-04-28,2016-03-31,0.006181,1.179679,0.046721,1.012446,0.110776,0.867318,0.967300,0.132041
sz.002698,2016-08-24,2016-06-30,0.017758,1.200324,0.119494,0.996087,0.124293,0.891096,1.001827,0.139229
sz.002698,2016-10-28,2016-09-30,0.039780,1.207201,0.200837,0.997403,0.164500,0.869670,0.991643,0.190746
sz.002698,2017-04-21,2016-12-31,0.061545,1.206796,0.291516,1.016726,0.172066,0.877224,1.000584,0.196034
sz.002698,2017-04-28,2017-03-31,0.008125,1.258179,0.054885,1.067477,0.110225,0.833853,0.993355,0.133072
sz.002698,2017-08-29,2017-06-30,0.023786,1.276808,0.127130,1.071956,0.136699,0.863441,0.994625,0.159174
sz.002698,2017-10-27,2017-09-30,0.048656,1.292635,0.219066,1.072257,0.160244,0.867598,0.985102,0.187492
sz.002698,2018-04-21,2017-12-31,0.069072,1.306818,0.321540,1.062667,0.154687,0.872132,0.993524,0.178523
sz.002698,2018-04-28,2018-03-31,0.010701,1.400303,0.063541,1.494560,0.080469,0.792423,0.927590,0.109475
sz.002698,2018-08-29,2018-06-30,0.041898,1.452409,0.144216,1.143335,0.174951,0.880361,0.989977,0.200738
sz.002698,2018-10-30,2018-09-30,0.066594,1.503520,0.213338,1.080351,0.192173,0.888002,1.005447,0.215239
sz.002699,2016-04-27,2016-03-31,0.011854,1.209550,0.063012,0.906115,0.171643,0.752680,0.998649,0.228351
sz.002699,2016-08-20,2016-06-30,0.038427,1.206624,0.134692,1.004825,0.235307,0.900122,1.036475,0.252217
sz.002699,2016-10-22,2016-09-30,0.066048,1.102052,0.176505,1.007998,0.336856,0.806974,0.999956,0.417449
sz.002699,2017-03-02,2016-12-31,0.082834,1.097035,0.251676,1.011232,0.296685,0.783747,1.031920,0.366838
sz.002699,2017-04-25,2017-03-31,0.009039,1.066847,0.025267,1.038302,0.322938,0.782907,1.008117,0.409165
sz.002699,2017-08-24,2017-06-30,0.027698,1.215157,0.084556,1.035159,0.260414,0.805505,0.994546,0.325066
sz.002699,2017-10-28,2017-09-30,0.085744,1.213618,0.160207,1.017039,0.433612,0.851915,0.963495,0.528269
sz.002699,2018-04-28,2017-12-31,0.055190,1.191333,0.221503,1.050903,0.199016,0.810530,0.946758,0.259346
sz.002699,2018-04-28,2018-03-31,0.013969,1.295255,0.032615,1.059467,0.312110,0.810215,0.872425,0.441549
sz.002699,2018-08-28,2018-06-30,0.032123,1.302354,0.077006,1.015593,0.315387,0.871490,0.893721,0.404930
sz.002699,2018-10-27,2018-09-30,0.031937,1.268642,0.138109,1.038107,0.175589,0.816687,0.901715,0.238437
sz.002700,2016-04-23,2016-03-31,0.029867,1.225551,0.095102,1.008765,0.254024,0.832403,1.067048,0.285994
sz.002700,2016-08-20,2016-06-30,0.046595,1.217943,0.169952,1.016542,0.221444,0.811838,1.098252,0.248366
sz.002700,2016-10-27,2016-09-30,0.064479,1.217798,0.236602,1.019705,0.219458,0.823990,1.106073,0.240794
sz.002700,2017-03-18,2016-12-31,0.092251,1.226063,0.327142,1.017725,0.225990,0.829872,1.099379,0.247703
sz.002700,2017-04-27,2017-03-31,0.025199,1.183196,0.087801,1.013096,0.239427,0.843259,1.144523,0.248077
sz.002700,2017-08-23,2017-06-30,0.040129,1.182431,0.153083,1.015089,0.218398,0.804461,1.205479,0.225208
sz.002700,2017-10-21,2017-09-30,0.055661,1.188279,0.217165,1.014088,0.212700,0.812590,1.154000,0.226825
sz.002700,2018-03-30,2017-12-31,0.081467,1.182052,0.331699,1.013310,0.205048,0.824242,1.190236,0.209010
sz.002700,2018-04-24,2018-03-31,0.022070,1.161577,0.089597,0.997477,0.212600,0.847218,1.169849,0.214505
sz.002700,2018-08-17,2018-06-30,0.032765,1.158855,0.154169,1.008953,0.181765,0.833440,1.239185,0.175995
sz.002700,2018-10-23,2018-09-30,0.047045,1.189250,0.220548,1.017200,0.176332,0.833483,1.290915,0.163884
sz.002701,2016-04-29,2016-03-31,0.068450,2.455298,0.154973,1.003694,0.179231,0.759123,0.859867,0.274581
sz.002701,2016-08-26,2016-06-30,0.137590,2.653979,0.291667,0.997545,0.178185,0.757304,0.856864,0.274592
sz.002701,2016-10-27,2016-09-30,0.219652,2.684405,0.449810,0.997350,0.182394,0.757153,0.869579,0.277024
sz.002701,2017-04-28,2016-12-31,0.243580,2.683732,0.597848,1.000732,0.151703,0.732630,0.851448,0.243193
sz.002701,2017-04-28,2017-03-31,0.031342,2.888679,0.086491,1.012955,0.123842,0.741284,0.707996,0.235967
sz.002701,2017-08-30,2017-06-30,0.077988,2.857160,0.219706,1.013159,0.122624,0.734453,0.749086,0.222884
sz.002701,2017-10-27,2017-09-30,0.120659,2.772250,0.369311,1.011845,0.116472,0.720079,0.754015,0.214517
sz.002701,2018-04-27,2017-12-31,0.130414,2.713174,0.501415,1.020390,0.093947,0.696760,0.724206,0.186182
sz.002701,2018-04-27,2018-03-31,0.037084,2.479776,0.139833,1.015369,0.105327,0.684800,0.746827,0.205948
sz.002701,2018-08-30,2018-06-30,0.081571,2.532277,0.282125,1.022445,0.111672,0.689087,0.831873,0.194811
sz.002701,2018-10-30,2018-09-30,0.121246,2.463070,0.438181,1.002795,0.112028,0.697602,0.815888,0.196828
sz.002702,2016-04-30,2016-03-31,0.016905,1.273331,0.237706,1.000000,0.055852,0.742700,1.007909,0.074611
sz.002702,2016-08-19,2016-06-30,0.012676,1.255312,0.405550,1.000000,0.024899,0.585481,1.024664,0.041504
sz.002702,2016-10-28,2016-09-30,0.010770,1.390896,0.567974,1.000000,0.013633,0.469337,1.019147,0.028501
sz.002702,2017-03-25,2016-12-31,0.017080,1.438348,0.839947,1.000000,0.014138,0.628895,1.028670,0.021854
sz.002702,2017-04-26,2017-03-31,-0.005082,1.521943,0.154305,1.000000,-0.021639,1.111577,1.003541,-0.019399
sz.002702,2017-08-05,2017-06-30,-0.022167,1.492924,0.312211,1.000000,-0.047557,1.024956,0.991276,-0.046808
sz.002702,2017-10-23,2017-09-30,-0.032400,1.458267,0.531852,1.000000,-0.041775,1.366654,1.003391,-0.030464
sz.002702,2018-04-13,2017-12-31,-0.035136,1.488981,0.837239,1.000000,-0.028185,1.107799,0.986422,-0.025793
sz.002702,2018-04-24,2018-03-31,0.015867,1.347789,0.251665,1.000000,0.046778,0.777231,0.986373,0.061017
sz.002702,2018-07-31,2018-06-30,0.013489,1.305995,0.452660,1.000000,0.022818,0.638418,1.011645,0.035330
sz.002702,2018-10-25,2018-09-30,0.034191,1.327353,0.700474,1.000000,0.036774,0.820055,1.008691,0.044456
sz.002702,2019-03-20,2018-12-31,0.044325,1.414953,1.027468,1.000000,0.030489,0.837248,1.008585,0.036105
sz.002703,2016-04-28,2016-03-31,0.011596,1.306981,0.131887,0.955448,0.070411,0.853045,1.070690,0.077091
sz.002703,2016-08-27,2016-06-30,0.026875,1.331652,0.276020,0.964887,0.075778,0.830801,1.029166,0.088626
sz.002703,2016-10-24,2016-09-30,0.035006,1.323164,0.403233,0.975328,0.067270,0.826803,1.025137,0.079367
sz.002703,2017-03-27,2016-12-31,0.043543,1.358168,0.573860,0.962055,0.058071,0.818828,1.030747,0.068804
sz.002703,2017-04-26,2017-03-31,0.012107,1.406354,0.135797,0.991179,0.063956,0.871821,1.001013,0.073285
sz.002703,2017-08-21,2017-06-30,0.026879,1.391013,0.265761,0.985760,0.073758,0.879551,1.001159,0.083762
sz.002703,2017-10-23,2017-09-30,0.027789,1.386413,0.381960,1.068253,0.049123,0.853926,1.010540,0.056926
sz.002703,2018-03-26,2017-12-31,0.022154,1.417584,0.552386,1.221530,0.023161,0.827207,1.023646,0.027352
sz.002703,2018-04-23,2018-03-31,-0.003768,1.427616,0.135141,0.594584,-0.032850,1.016836,0.958205,-0.033715
sz.002703,2018-08-20,2018-06-30,-0.003980,1.448376,0.277540,0.561172,-0.017641,1.034573,0.935338,-0.018231
sz.002703,2018-10-29,2018-09-30,-0.003669,1.421431,0.423946,0.531641,-0.011451,1.011187,0.965812,-0.011726
sz.002703,2019-03-25,2018-12-31,0.004929,1.405121,0.546137,3.702545,0.001735,1.038910,37.289565,0.000045
sz.002705,2016-04-26,2016-03-31,0.018036,2.021878,0.288285,0.990670,0.031235,0.756487,0.997980,0.041373
sz.002705,2016-08-19,2016-06-30,0.060278,2.047100,0.624116,0.993228,0.047501,0.765958,1.003187,0.061818
sz.002705,2016-10-25,2016-09-30,0.133249,2.076343,1.021301,0.995558,0.063117,0.758966,1.050771,0.079143
sz.002705,2017-04-27,2016-12-31,0.171932,2.007543,1.388074,0.995710,0.061965,0.774123,0.996774,0.080304
sz.002705,2017-04-27,2017-03-31,0.020383,1.879273,0.297094,0.992721,0.036776,0.760929,0.890527,0.054272
sz.002705,2017-08-29,2017-06-30,0.062645,1.906038,0.645135,0.995508,0.051175,0.760781,1.026831,0.065509
sz.002705,2017-10-27,2017-09-30,0.105057,1.924145,1.016946,0.995651,0.053924,0.762969,0.884181,0.079934
sz.002705,2018-04-27,2017-12-31,0.127749,1.892308,1.360426,0.996054,0.049821,0.845648,1.045365,0.056357
sz.002705,2018-04-27,2018-03-31,0.011481,1.762712,0.274995,0.990353,0.023916,0.849071,0.468499,0.060123
sz.002705,2018-08-28,2018-06-30,0.037584,1.846542,0.554162,0.995219,0.036905,0.844473,1.049163,0.041654
sz.002705,2018-10-27,2018-09-30,0.094647,1.827972,0.903905,0.997880,0.057403,0.846474,1.065831,0.063626
sz.002706,2016-04-15,2016-03-31,0.020447,1.283638,0.157813,1.000000,0.100936,0.850000,1.009505,0.117630
sz.002706,2016-08-12,2016-06-30,0.064436,1.301787,0.374201,1.000000,0.132277,0.861579,1.018379,0.150758
sz.002706,2016-10-22,2016-09-30,0.110052,1.296604,0.589327,1.000000,0.144024,0.852121,1.022059,0.165370
sz.002706,2017-03-25,2016-12-31,0.131621,1.267484,0.784785,1.000000,0.132322,0.851701,1.014458,0.153148
sz.002706,2017-04-26,2017-03-31,0.019695,1.211885,0.150140,1.000000,0.108243,0.850000,1.010406,0.126034
sz.002706,2017-08-05,2017-06-30,0.071333,1.265379,0.362994,1.000000,0.155300,0.850000,1.009266,0.181028
sz.002706,2017-10-21,2017-09-30,0.113263,1.226468,0.559907,1.000000,0.164937,0.849931,1.001297,0.193807
sz.002706,2018-03-22,2017-12-31,0.129647,1.210467,0.739874,1.000000,0.144761,0.860781,1.008648,0.166732
sz.002706,2018-04-20,2018-03-31,0.023418,1.214865,0.156337,1.000000,0.123298,0.845568,0.993417,0.146783
sz.002706,2018-08-03,2018-06-30,0.074478,1.233041,0.384868,1.000000,0.156942,0.843932,1.006836,0.184702
sz.002706,2018-10-20,2018-09-30,0.126331,1.209569,0.582743,1.000000,0.179227,0.846545,1.007240,0.210194
sz.002706,2019-03-22,2018-12-31,0.128718,1.217790,0.749425,1.000000,0.141039,0.877897,1.010772,0.158943
sz.002707,2016-04-08,2016-03-31,0.023303,2.086598,0.613974,0.911337,0.019959,0.730207,0.916043,0.029839
sz.002707,2016-08-19,2016-06-30,0.047329,2.255331,1.242924,0.918587,0.018380,0.773447,0.886465,0.026808
sz.002707,2016-10-28,2016-09-30,0.127097,2.220637,2.268712,0.880363,0.028656,0.762455,0.927048,0.040541
sz.002707,2017-04-26,2016-12-31,0.127690,2.145385,2.798840,0.875279,0.024295,0.772148,0.917184,0.034306
sz.002707,2017-04-26,2017-03-31,0.027508,2.226152,0.551477,0.847132,0.026450,0.755980,1.057015,0.033100
sz.002707,2017-08-19,2017-06-30,0.051464,2.315658,1.179219,0.819198,0.023006,0.788527,0.899939,0.032420
sz.002707,2017-10-26,2017-09-30,0.095232,2.283590,2.121604,0.813657,0.024158,0.754384,0.963162,0.033248
sz.002707,2018-04-17,2017-12-31,0.115288,2.254451,2.648511,0.831406,0.023223,0.793535,0.935941,0.031269
sz.002707,2018-04-25,2018-03-31,0.029074,2.297159,0.477338,0.864237,0.030680,0.779697,0.946955,0.041553
sz.002707,2018-08-11,2018-06-30,0.060489,2.393524,1.062490,0.891473,0.026681,0.773472,0.863644,0.039942
sz.002707,2018-10-29,2018-09-30,0.089851,2.409815,1.684697,0.851322,0.025997,0.775709,0.898220,0.037312
sz.002708,2016-04-26,2016-03-31,0.010498,1.380390,0.069498,1.000000,0.109425,0.864209,0.992141,0.127621
sz.002708,2016-08-26,2016-06-30,0.026351,1.393286,0.253946,1.002549,0.074287,0.846235,0.821242,0.106893
sz.002708,2016-10-21,2016-09-30,0.041131,1.396850,0.413953,1.005748,0.070726,0.847569,0.812383,0.102717
sz.002708,2017-04-25,2016-12-31,0.053165,1.444929,0.634435,1.002246,0.057865,0.816654,0.776169,0.091290
sz.002708,2017-04-25,2017-03-31,0.010610,1.537043,0.145920,1.000000,0.047306,0.791217,0.785443,0.076121
sz.002708,2017-08-22,2017-06-30,0.008109,1.544855,0.295955,1.000000,0.017737,0.626194,0.565350,0.050101
sz.002708,2017-10-23,2017-09-30,0.012370,1.559053,0.437388,1.000000,0.018140,0.674681,0.624590,0.043046
sz.002708,2018-04-23,2017-12-31,0.007972,1.566223,0.616621,1.000000,0.008255,0.497458,0.498002,0.033321
sz.002708,2018-04-23,2018-03-31,0.008715,1.550325,0.149171,1.000000,0.037684,1.056029,0.673985,0.052945
sz.002708,2018-08-21,2018-06-30,0.012277,1.519248,0.304851,1.000000,0.026509,0.929420,0.605105,0.047135
sz.002708,2018-10-23,2018-09-30,0.014682,1.530930,0.437081,1.000000,0.021941,0.940227,0.601645,0.038787
sz.002709,2016-04-26,2016-03-31,0.058212,1.394697,0.203106,1.004234,0.204632,0.841056,0.990359,0.245672
sz.002709,2016-08-23,2016-06-30,0.151940,1.382901,0.456882,1.002692,0.239832,0.858093,0.995761,0.280684
sz.002709,2016-10-26,2016-09-30,0.236947,1.405161,0.716591,1.002317,0.234773,0.859611,0.995671,0.274303
sz.002709,2017-04-11,2016-12-31,0.282021,1.409520,0.927520,1.002373,0.215208,0.851288,0.990634,0.255192
sz.002709,2017-04-22,2017-03-31,0.038538,1.476310,0.154857,0.999001,0.168738,0.876797,0.986095,0.195162
sz.002709,2017-08-22,2017-06-30,0.104899,1.522217,0.364532,1.009711,0.187224,0.866157,0.983030,0.219887
sz.002709,2017-10-26,2017-09-30,0.136440,1.461467,0.515290,1.005790,0.180133,0.869361,0.965730,0.214554
sz.002709,2018-04-24,2017-12-31,0.146325,1.447047,0.682684,1.011511,0.146436,0.844906,0.979728,0.176902
sz.002709,2018-04-27,2018-03-31,0.153334,1.464663,0.110954,1.003885,0.939881,0.844781,0.984978,1.129542
sz.002709,2018-08-21,2018-06-30,0.165110,1.501411,0.232222,1.006601,0.470451,0.841678,0.978545,0.571199
sz.002709,2018-10-30,2018-09-30,0.176061,1.587205,0.351398,1.007881,0.313200,0.835661,0.948879,0.394985
sz.002711,2016-04-26,2016-03-31,0.037223,2.095207,0.227802,0.848409,0.091922,0.757014,0.926653,0.131039
sz.002711,2016-08-26,2016-06-30,0.079307,2.041914,0.464240,0.848760,0.098570,0.763926,0.944999,0.136541
sz.002711,2016-10-27,2016-09-30,0.113663,2.147325,0.677794,0.855404,0.091296,0.770937,0.933182,0.126902
sz.002711,2017-04-26,2016-12-31,0.154646,2.061909,1.042469,0.849788,0.084663,0.771837,0.927399,0.118277
sz.002711,2017-04-26,2017-03-31,0.030481,1.998061,0.304104,0.903975,0.055494,0.774282,0.892146,0.080336
sz.002711,2017-08-02,2017-06-30,0.146968,2.018353,0.843791,0.951414,0.090703,0.811141,0.942168,0.118685
sz.002711,2017-10-24,2017-09-30,0.171726,2.064328,1.442663,0.923374,0.062448,0.784578,0.920152,0.086501
sz.002711,2018-04-28,2017-12-31,0.131676,2.109131,2.057051,0.883443,0.034354,0.780235,0.866068,0.050840
sz.002711,2018-04-28,2018-03-31,0.096077,2.064985,0.324408,0.979656,0.146398,0.830428,0.946551,0.186247
sz.002711,2018-08-24,2018-06-30,0.108121,2.110663,0.737416,0.958123,0.072503,0.819694,0.907885,0.097426
sz.002711,2018-10-30,2018-09-30,0.110196,2.048079,1.345310,0.940751,0.042513,0.803139,0.872303,0.060682
sz.002712,2016-04-30,2016-03-31,0.025110,1.999231,0.365592,0.948746,0.036211,0.722419,0.990385,0.050611
sz.002712,2016-08-31,2016-06-30,0.050805,1.810786,0.868323,0.947431,0.034104,0.761955,1.002122,0.044664
sz.002712,2016-10-27,2016-09-30,0.084970,1.805852,1.245212,0.949178,0.039810,0.759848,0.991238,0.052855
sz.002712,2017-04-28,2016-12-31,0.116199,1.761875,1.780603,0.947258,0.039101,0.762686,1.002135,0.051159
sz.002712,2017-04-28,2017-03-31,0.027610,1.720875,0.212134,0.978386,0.077303,0.907752,1.027231,0.082901
sz.002712,2017-08-29,2017-06-30,0.068669,1.730896,0.528959,0.971932,0.077167,0.938211,1.000908,0.082174
sz.002712,2017-10-27,2017-09-30,0.094726,1.782030,0.844639,0.960200,0.065542,0.899827,0.985447,0.073914
sz.002712,2018-04-25,2017-12-31,0.096576,1.616172,1.082734,0.961068,0.057425,0.908232,0.974488,0.064883
sz.002712,2018-04-25,2018-03-31,0.029226,1.561705,0.269738,1.001570,0.069271,0.972786,0.975298,0.073013
sz.002712,2018-08-31,2018-06-30,0.051759,1.525840,0.504279,0.985647,0.068247,0.941621,0.976836,0.074197
sz.002712,2018-10-27,2018-09-30,0.059209,1.526184,0.814204,0.975800,0.048830,0.911450,0.974111,0.054998
sz.002713,2016-04-25,2016-03-31,-0.067385,2.316550,0.190424,1.045804,-0.146066,1.044666,0.988431,-0.141457
sz.002713,2016-08-19,2016-06-30,-0.014993,2.507401,0.502467,3.364199,-0.003537,-3.522216,-3.315570,-0.000303
sz.002713,2016-10-25,2016-09-30,0.016422,2.585929,0.784691,0.404655,0.020000,0.662865,1.004974,0.030022
sz.002713,2017-03-10,2016-12-31,0.173098,2.391110,1.255838,0.851020,0.067736,0.795790,1.008986,0.084360
sz.002713,2017-04-29,2017-03-31,-0.057636,2.631776,0.199038,1.087329,-0.101193,1.090702,1.013943,-0.091502
sz.002713,2017-08-30,2017-06-30,-0.008107,2.866711,0.548704,-0.496319,0.010384,0.442636,1.077905,0.021765
sz.002713,2017-10-20,2017-09-30,0.043178,2.845761,0.853051,0.521967,0.034076,0.678052,0.986066,0.050965
sz.002713,2018-04-26,2017-12-31,0.184135,2.626416,1.164037,0.797219,0.075549,0.785418,1.010834,0.095158
sz.002713,2018-04-26,2018-03-31,-0.048125,2.705775,0.205466,1.196296,-0.072361,1.154214,1.020092,-0.061458
sz.002713,2018-08-20,2018-06-30,0.009583,2.959802,0.534117,0.246398,0.024601,0.610998,1.019422,0.039497
sz.002713,2018-10-22,2018-09-30,0.071086,2.910377,0.850114,0.613915,0.046801,0.711279,0.984573,0.066829
sz.002714,2016-04-20,2016-03-31,0.099287,2.033555,0.121044,1.000000,0.403361,1.000000,0.909787,0.443358
sz.002714,2016-07-21,2016-06-30,0.264261,2.013263,0.279588,1.000000,0.469477,1.000000,0.940578,0.499137
sz.002714,2016-10-20,2016-09-30,0.408636,2.086511,0.433519,1.000000,0.451760,1.000000,0.938174,0.481531
sz.002714,2017-04-26,2016-12-31,0.505670,2.177705,0.560623,1.000000,0.414188,1.000000,0.935421,0.442782
sz.002714,2017-04-26,2017-03-31,0.113312,2.300083,0.142557,1.000000,0.345574,1.000000,0.911044,0.379317
sz.002714,2017-07-20,2017-06-30,0.162495,2.052158,0.279099,1.000000,0.283707,1.000000,0.899861,0.315279
sz.002714,2017-10-18,2017-09-30,0.235583,2.074387,0.448522,1.000000,0.253203,1.000000,0.895011,0.282905
sz.002714,2018-02-10,2017-12-31,0.257150,2.009775,0.543186,1.000000,0.235554,0.999987,0.886314,0.265771
sz.002714,2018-04-20,2018-03-31,0.010624,1.977135,0.108843,1.000000,0.049369,1.000017,0.540166,0.091394
sz.002714,2018-08-15,2018-06-30,-0.006396,2.018948,0.222044,1.000000,-0.014267,1.001009,-0.487281,0.029250
sz.002714,2018-10-23,2018-09-30,0.027988,2.065439,0.355279,1.000000,0.038141,0.999774,0.471380,0.080932
sz.002714,2019-03-27,2018-12-31,0.041574,2.153231,0.496902,0.985097,0.039444,1.003735,0.500443,0.078524
sz.002715,2016-04-30,2016-03-31,-0.011835,1.564361,0.096547,1.000000,-0.078362,1.083771,1.756901,-0.041155
sz.002715,2016-08-31,2016-06-30,-0.012383,1.547795,0.198726,1.000000,-0.040258,1.202835,-9.784062,0.003421
sz.002715,2016-10-28,2016-09-30,-0.009597,1.553670,0.288121,1.000000,-0.021439,1.205826,-1.011916,0.017570
sz.002715,2017-04-28,2016-12-31,0.018142,1.551692,0.406690,1.000000,0.028748,0.876315,0.506039,0.064828
sz.002715,2017-04-28,2017-03-31,0.012846,1.479134,0.116126,1.000000,0.074785,0.828658,0.769685,0.117253
sz.002715,2017-08-30,2017-06-30,0.005677,1.495468,0.235909,1.000000,0.016092,0.652662,0.522349,0.047202
sz.002715,2017-10-28,2017-09-30,0.013752,1.495100,0.359338,1.000000,0.025598,0.728365,0.584085,0.060170
sz.002715,2018-04-25,2017-12-31,0.019017,1.483164,0.489230,1.000000,0.026208,0.954222,0.560005,0.049045
sz.002715,2018-04-25,2018-03-31,0.004536,1.441196,0.138231,1.000000,0.022769,0.451887,0.512730,0.098271
sz.002715,2018-08-24,2018-06-30,0.011203,1.452500,0.261554,1.000000,0.029490,0.479263,0.770718,0.079836
sz.002715,2018-10-24,2018-09-30,0.017859,1.506630,0.376273,1.000000,0.031503,0.648923,0.881508,0.055072
sz.002716,2016-04-28,2016-03-31,0.016213,3.255565,0.204650,1.000000,0.024334,0.980337,0.330544,0.075096
sz.002716,2016-08-13,2016-06-30,0.040089,3.271866,0.547066,1.000000,0.022397,0.983445,0.459340,0.049580
sz.002716,2016-10-27,2016-09-30,0.065462,3.476846,0.768008,1.000000,0.024515,0.970706,0.412922,0.061162
sz.002716,2017-04-28,2016-12-31,0.071080,3.439156,1.123028,1.012561,0.018175,0.965524,0.429961,0.043782
sz.002716,2017-04-28,2017-03-31,0.022513,3.684672,0.284768,1.004351,0.021362,0.959910,0.447161,0.049768
sz.002716,2017-08-25,2017-06-30,0.042679,2.947291,0.543765,0.933490,0.028528,0.908037,0.602629,0.052134
sz.002716,2017-10-26,2017-09-30,0.067022,3.046087,0.876928,0.960239,0.026130,0.920330,0.526304,0.053945
sz.002716,2018-04-21,2017-12-31,0.089939,3.082983,1.300836,0.984048,0.022790,0.893099,0.563122,0.045314
sz.002716,2018-04-26,2018-03-31,0.019211,2.624318,0.258212,0.835168,0.033945,0.854693,0.567652,0.069966
sz.002716,2018-08-25,2018-06-30,0.036043,2.673855,0.562635,0.902029,0.026561,0.860439,0.584886,0.052777
sz.002716,2018-10-31,2018-09-30,0.057242,2.547510,0.866058,0.936248,0.027712,0.881120,0.537946,0.058464
sz.002717,2016-04-19,2016-03-31,0.019057,2.600623,0.103865,0.996515,0.070797,0.821565,0.773827,0.111360
sz.002717,2016-08-23,2016-06-30,0.067510,2.595125,0.268190,0.997978,0.097196,0.828050,0.930735,0.126114
sz.002717,2016-10-25,2016-09-30,0.102780,2.501733,0.390553,0.997885,0.105417,0.827585,0.936855,0.135964
sz.002717,2017-03-14,2016-12-31,0.144243,2.481337,0.572318,0.998383,0.101736,0.846009,1.026833,0.117111
sz.002717,2017-04-25,2017-03-31,0.017809,1.942522,0.099226,1.037285,0.089074,0.818858,0.949909,0.114514
sz.002717,2017-08-29,2017-06-30,0.072914,2.102588,0.290269,1.005914,0.118767,0.836382,0.981406,0.144692
sz.002717,2017-10-27,2017-09-30,0.108652,2.213923,0.411347,1.000681,0.119226,0.838103,0.944359,0.150639
sz.002717,2018-03-20,2017-12-31,0.162202,2.589889,0.587666,0.983796,0.108328,0.849297,0.944376,0.135063
sz.002717,2018-04-28,2018-03-31,0.023926,3.047896,0.087367,1.007990,0.089139,0.832921,0.781587,0.136927
sz.002717,2018-08-18,2018-06-30,0.102014,3.237045,0.289544,0.982223,0.110812,0.848030,0.866953,0.150724
sz.002717,2018-10-31,2018-09-30,0.144845,3.247644,0.445255,0.977441,0.102479,0.832860,0.842181,0.146102
sz.002717,2019-03-26,2018-12-31,0.191639,3.360624,0.647571,0.974099,0.090401,0.860287,0.841684,0.124848
sz.002718,2016-04-29,2016-03-31,0.018538,1.111015,0.095151,1.000000,0.175360,0.850000,1.185811,0.173979
sz.002718,2016-08-31,2016-06-30,0.092422,1.141974,0.299236,1.000674,0.270281,0.854278,1.056742,0.299397
sz.002718,2016-10-22,2016-09-30,0.104567,1.104952,0.361359,1.005113,0.260553,0.854031,1.071173,0.284815
sz.002718,2017-04-19,2016-12-31,0.152722,1.117083,0.549213,1.009658,0.246548,0.853394,1.063378,0.271684
sz.002718,2017-04-26,2017-03-31,0.016582,1.191186,0.071678,1.057595,0.183635,0.830205,1.267776,0.174473
sz.002718,2017-08-30,2017-06-30,0.062081,1.210115,0.226867,1.016305,0.222503,0.840184,1.075606,0.246212
sz.002718,2017-10-30,2017-09-30,0.086091,1.184119,0.361893,1.018248,0.197301,0.843850,1.058122,0.220968
