date,code,close,peTTM,pbMRQ,psTTM,pcfNcfTTM
2019-04-02,sh.601872,5.9610375600,142.027728,1.528560,4.621882,-22.163858
2019-04-02,sh.601877,48.7486720000,16.447733,2.888342,2.265270,-22.286270
2019-04-02,sh.601878,11.7451887000,52.377523,2.824907,10.447111,33.538932
2019-04-02,sh.601880,6.4660176000,62.092991,1.777937,4.810792,-23.696748
2019-04-02,sh.601881,13.0028059200,44.381477,1.941966,12.909794,-11.850157
2019-04-02,sh.601882,9.4980751700,48.493426,3.974582,3.868941,83.438952
2019-04-02,sh.601886,20.0878753600,17.388310,1.389206,0.659878,19.037780
2019-04-02,sh.601888,151.8350971200,43.677690,8.671425,2.924615,50.780701
2019-04-02,sh.601898,6.0222513600,20.151012,0.751128,0.664588,-37.964578
2019-04-02,sh.601899,6.9236878800,20.590846,2.376499,0.795272,20.173358
2019-04-02,sh.601900,10.0365414000,13.306642,1.666858,1.601156,34.916899
2019-04-02,sh.601901,7.8736164600,94.847064,1.661551,10.961571,-22.177388
2019-04-02,sh.601908,18.3867007100,17.262032,1.259380,3.790416,43.109263
2019-04-02,sh.601918,5.3162665600,34.893480,1.718796,1.042107,-70.193997
2019-04-02,sh.601919,5.7254221800,54.718187,2.940845,0.557023,9.480615
2019-04-02,sh.601928,9.9174807900,15.912597,1.692516,1.924861,5.959519
2019-04-02,sh.601929,6.4186631000,27.065319,1.385724,4.571413,-24.691331
2019-04-02,sh.601933,78.9168162000,59.058490,4.545070,1.253053,-3451.392938
2019-04-02,sh.601939,12.1234480400,7.029426,0.943723,2.716805,6.186273
2019-04-02,sh.601949,6.0641805000,17.605241,1.867538,2.103064,-13.528927
2019-04-02,sh.601952,10.3264980000,17.808661,1.922031,2.199595,901.553070
2019-04-02,sh.601958,9.7715882000,80.256138,1.846543,2.778997,33.854571
2019-04-02,sh.601965,14.2240878000,21.026783,1.899836,3.074303,-31.993091
2019-04-02,sh.601966,19.4955033000,18.167142,2.329412,1.493972,17.620476
2019-04-02,sh.601968,5.5095608700,82.807818,2.246053,0.937497,-55.247359
2019-04-02,sh.601975,3.8500000000,53.684746,5.136530,5.724899,77.053798
2019-04-02,sh.601985,6.7127186600,23.862784,2.188788,2.752841,117.261163
2019-04-02,sh.601988,6.5972745800,6.260927,0.745081,2.236639,1.544849
2019-04-02,sh.601989,10.8842674900,129.006815,1.745290,3.462702,-17.484071
2019-04-02,sh.601990,14.7400000000,127.561545,3.835281,31.510315,-38.130962
2019-04-02,sh.601991,8.7184650000,52.460529,1.435371,0.693583,12.119175
2019-04-02,sh.601992,9.6436211200,14.671725,1.120200,0.575533,78.943123
2019-04-02,sh.601996,15.7028629000,30.593187,1.605682,2.655522,-23.164090
2019-04-02,sh.601997,13.8917968000,5.948876,1.088514,2.416892,-15.935577
2019-04-02,sh.601998,8.9880601200,6.991785,0.774759,1.887884,8.169930
2019-04-02,sh.601999,7.2310872000,21.857316,1.775396,1.787194,-139.257217
2019-04-02,sh.603000,115.6614689200,219.574345,11.055667,21.082088,122.129874
2019-04-02,sh.603001,14.1606711000,23.383777,1.197342,1.525505,13.709700
2019-04-02,sh.603002,7.2420564500,56.640222,2.551493,1.570137,24.901760
2019-04-02,sh.603003,9.0258090400,59.393731,0.922437,0.221717,-1.983664
2019-04-02,sh.603005,22.4157486200,72.669676,2.744418,9.128062,55.273379
2019-04-02,sh.603006,33.2768616800,31.556516,3.138014,3.027056,15.827574
2019-04-02,sh.603007,27.5927535200,19.779631,3.450844,2.773551,-147.779501
2019-04-02,sh.603008,17.8973388000,18.865478,1.578573,1.096781,-51.266232
2019-04-02,sh.603009,21.3898709200,35.654890,1.738598,2.564178,34.825081
2019-04-02,sh.603010,37.1948619600,28.205513,3.618096,2.769089,-179.881360
2019-04-02,sh.603011,12.6293455800,64.943290,1.604582,3.670089,428.539073
2019-04-02,sh.603012,18.3591648500,29.304857,2.151183,4.124913,-35.377076
2019-04-02,sh.603013,18.6300000000,28.487578,3.131158,1.210489,75.508153
2019-04-02,sh.603015,16.3604497000,40.408949,2.667119,4.379782,216.636475
2019-04-02,sh.603016,21.3917038500,53.197714,3.793776,7.605524,2170.188131
2019-04-02,sh.603017,65.4437643600,25.864638,2.503029,2.310893,-119.993777
2019-04-02,sh.603018,63.8593072000,16.475255,2.636820,1.554602,34.879431
2019-04-02,sh.603019,129.5089820000,95.948809,11.301670,4.561836,-104.596378
2019-04-02,sh.603020,19.5225169500,27.540738,1.527468,1.223056,-16.075606
2019-04-02,sh.603022,23.8800009800,52.518865,3.052002,2.866366,44.333408
2019-04-02,sh.603023,28.7286872000,31.239373,3.980605,10.409464,23.533816
2019-04-02,sh.603025,25.9564934100,30.008642,6.097501,10.319350,-277.429424
2019-04-02,sh.603026,34.7774511000,32.741666,4.161324,1.261392,315.962209
2019-04-02,sh.603027,48.9480014500,32.766228,6.361587,7.351290,40.129610
2019-04-02,sh.603028,8.9630857800,162.627605,2.832381,3.116298,77.874282
2019-04-02,sh.603029,16.7786025400,102.987489,2.155756,4.679686,-100.952077
2019-04-02,sh.603030,24.7457862000,16.883072,2.413245,0.674393,47.930007
2019-04-02,sh.603031,19.8962190500,66.197075,2.594053,0.861774,31.803154
2019-04-02,sh.603032,43.2580247900,22.300972,13.293025,33.651464,-205.670633
2019-04-02,sh.603033,37.0438153400,56.862168,4.800167,5.160532,87.423616
2019-04-02,sh.603035,14.5296552000,10.517858,1.590504,2.659460,-43.374209
2019-04-02,sh.603036,14.1531756200,87.553622,2.891512,14.334181,-8.071070
2019-04-02,sh.603037,29.8898380000,18.261824,2.908713,4.393336,61.912519
2019-04-02,sh.603038,30.4238810400,24.197354,1.983929,2.662221,-13.546215
2019-04-02,sh.603039,157.8419545600,95.160653,15.045970,10.855578,-36.324052
2019-04-02,sh.603040,40.3464792300,21.986962,3.721200,8.085575,-25.087381
2019-04-02,sh.603041,17.0287344600,42.845775,2.351902,5.782089,-31.131270
2019-04-02,sh.603042,15.4905053000,244.558212,2.461324,1.660558,36.857914
2019-04-02,sh.603043,30.8947127200,32.204076,6.314732,4.847074,9389.312615
2019-04-02,sh.603045,31.6600000000,59.801010,4.162344,2.442966,1127.309715
2019-04-02,sh.603050,18.5811642500,28.574699,2.475889,2.153100,218.767154
2019-04-02,sh.603055,12.5369913500,19.625028,2.705627,2.273740,11.512041
2019-04-02,sh.603056,19.0608561400,28.062518,4.809358,0.835729,10.921544
2019-04-02,sh.603058,11.5658145000,43.198494,5.170288,11.156345,29.971330
2019-04-02,sh.603059,35.7100000000,28.871405,3.344828,3.921326,42.359467
2019-04-02,sh.603060,29.0948086000,32.916281,5.380586,6.712845,-187.488299
2019-04-02,sh.603063,11.8160874000,52.011634,2.127823,7.255825,-31.169315
2019-04-02,sh.603066,24.8888183900,26.601608,2.660724,3.712185,28.804737
2019-04-02,sh.603067,14.8237664400,21.999245,2.597973,2.288849,34.279600
2019-04-02,sh.603069,8.0733836400,42.881606,2.269362,2.260032,28.307173
2019-04-02,sh.603076,28.1358945000,29.540207,2.580772,2.310325,8.671615
2019-04-02,sh.603077,28.5892549000,29.116607,1.613874,3.022574,25.591412
2019-04-02,sh.603078,46.4502060000,69.433481,3.600994,7.224819,25.867227
2019-04-02,sh.603079,33.4000608400,59.640235,3.357516,5.391895,127.536645
2019-04-02,sh.603080,23.1505694400,35.385519,3.174962,8.372943,-36.834326
2019-04-02,sh.603081,15.7138020000,27.073100,3.823292,3.491521,14.489665
2019-04-02,sh.603083,43.9339397300,69.912709,3.923039,1.483607,160.958530
2019-04-02,sh.603085,25.1809440000,45.270464,2.801040,3.113268,-12.399094
2019-04-02,sh.603086,51.9085215000,19.579331,3.213567,2.927904,-60.626447
2019-04-02,sh.603088,20.4405561500,39.353357,3.144467,4.904857,49.499152
2019-04-02,sh.603089,21.2244070500,30.146983,2.987661,2.306969,-83.806643
2019-04-02,sh.603090,17.9452566400,54.315957,3.687801,4.268409,-23.854989
2019-04-02,sh.603096,62.8357907000,34.593271,4.959381,9.038151,72.458478
2019-04-02,sh.603098,17.0894865600,30.811519,3.743496,2.406909,92.788501
2019-04-02,sh.603099,12.9214753000,50.077075,3.349638,7.296724,57.301528
2019-04-02,sh.603100,11.6465104000,11.358443,2.121994,1.281762,-68.441263
2019-04-02,sh.603101,14.1330411200,32.165723,2.450927,0.978033,39.348646
2019-04-02,sh.603103,25.4634633000,35.738591,5.233021,4.206626,-116.746834
2019-04-02,sh.603105,15.9000000000,59.648011,5.426667,13.542614,39.750823
2019-04-02,sh.603106,16.2554389200,59.963330,2.795834,4.211673,-13.863508
2019-04-02,sh.603108,68.6488760900,24.749286,2.934866,1.273662,-26.655286
2019-04-02,sh.603110,25.1389449200,65.832258,4.041110,6.965849,45.665703
2019-04-02,sh.603113,15.7995885600,10.333700,2.215754,1.269752,-48.422751
2019-04-02,sh.603116,13.4225925000,15.131549,1.510425,1.638612,-554.818527
2019-04-02,sh.603117,6.8049420000,29.145115,1.371561,3.381426,24.966965
2019-04-02,sh.603118,24.6345123000,43.944256,1.875814,1.014585,-17.379934
2019-04-02,sh.603121,28.4900000000,58.564474,9.778557,10.113198,1065.911414
2019-04-02,sh.603123,7.5858016000,21.902497,1.156643,0.701881,-182.779302
2019-04-02,sh.603126,11.5413576000,35.373132,2.753822,2.450366,23.741562
2019-04-02,sh.603127,95.1561485200,71.880702,11.956398,19.049583,-73.518597
2019-04-02,sh.603128,17.4993825600,26.223454,2.124848,0.903200,971.570611
2019-04-02,sh.603129,23.5911885300,28.483437,3.272404,1.328443,-7.587081
2019-04-02,sh.603131,57.9384724800,122.062124,9.336871,8.290850,-56.803831
2019-04-02,sh.603133,21.8774332500,83.515210,4.967855,8.665233,-172.790599
2019-04-02,sh.603136,40.5321176400,31.089981,3.886512,6.556249,18.298674
2019-04-02,sh.603138,48.2262649700,73.046004,9.577177,7.530391,140.043998
2019-04-02,sh.603139,18.9340875000,31.470449,2.027477,4.893049,-14.599716
2019-04-02,sh.603156,82.4541843000,16.120238,3.654543,5.299740,14.297922
2019-04-02,sh.603158,36.7593785100,32.115002,3.834169,3.861714,109.443689
2019-04-02,sh.603159,22.7944426400,52.525814,5.466022,3.634886,455.555274
2019-04-02,sh.603160,107.7682590000,109.647048,13.194096,15.222607,-26.885734
2019-04-02,sh.603161,17.5082684000,22.092096,1.853510,1.678805,15.639405
2019-04-02,sh.603165,28.5668562900,17.063849,2.876250,1.698842,20.840504
2019-04-02,sh.603166,9.1321920000,38.383723,2.043247,3.063457,316.201025
2019-04-02,sh.603167,12.0823921400,13.058738,1.519478,3.137069,-184.834590
2019-04-02,sh.603168,39.7598628000,35.206870,1.607625,3.698041,-11.398924
2019-04-02,sh.603177,12.1584195800,139.525505,4.684935,3.262240,253.044944
2019-04-02,sh.603178,11.8550866000,31.698001,2.815218,1.584257,75.544789
2019-04-02,sh.603179,26.8398333000,15.260079,2.819588,1.264026,9.334497
2019-04-02,sh.603180,81.1358553600,25.896503,5.539028,3.198725,80.384207
2019-04-02,sh.603181,23.8871485800,24.027199,3.297981,2.754177,97.550938
2019-04-02,sh.603183,25.7854420100,33.673174,3.443058,4.743137,-15.907663
2019-04-02,sh.603185,53.9100000000,24.987974,11.097009,7.829614,364.213163
2019-04-02,sh.603186,31.4049683200,53.476397,5.957639,2.393266,-123.745345
2019-04-02,sh.603187,48.0300000000,26.795574,5.560502,3.404581,129.703932
2019-04-02,sh.603188,23.9583369500,22.049160,2.049526,3.926305,-34.189434
2019-04-02,sh.603189,14.4993827600,132.126025,3.975092,17.004445,-30.525136
2019-04-02,sh.603192,35.3000000000,32.538908,3.447536,2.298710,8.997433
2019-04-02,sh.603196,10.1244424800,40.489249,2.577556,2.093337,1135.830101
2019-04-02,sh.603197,40.5322931000,31.108954,3.415427,2.092030,25.281301
2019-04-02,sh.603198,20.2269283200,19.995577,3.632099,4.345373,-86.504043
2019-04-02,sh.603199,23.5219213200,29.734807,2.355211,5.532876,55.520351
2019-04-02,sh.603200,40.5362893800,37.054040,3.979453,7.174142,29.981334
2019-04-02,sh.603203,44.2027026100,26.997084,5.037903,9.863894,41.857364
2019-04-02,sh.603208,42.1142570000,21.326752,3.147357,2.582758,-76.642594
2019-04-02,sh.603214,41.4152738600,36.988208,4.968070,2.027432,322.394356
2019-04-02,sh.603218,27.8195214000,45.876989,3.866946,5.172492,102.779236
2019-04-02,sh.603220,33.4000000000,77.290060,7.452748,6.443344,13.641641
2019-04-02,sh.603222,56.4108534000,178.667109,10.922723,12.874225,-466.272452
2019-04-02,sh.603223,16.9808080000,31.667921,2.307058,0.453143,43.103506
2019-04-02,sh.603225,29.5129629600,12.405674,2.254680,0.540558,24.534187
2019-04-02,sh.603226,26.9141551200,23.963141,2.865969,2.836274,71.412604
2019-04-02,sh.603227,9.9414734000,99.951997,2.742786,1.740870,-27.412395
2019-04-02,sh.603228,66.4825974400,33.776283,6.980451,5.437871,139.886410
2019-04-02,sh.603229,15.7638205000,46.768802,4.286145,9.860868,27.563930
2019-04-02,sh.603232,71.9448595000,61.415928,7.745400,14.385458,-25.820693
2019-04-02,sh.603233,51.3927795300,38.198745,6.942620,2.275650,390.699526
2019-04-02,sh.603238,19.7420245000,40.939271,2.905126,2.573480,-60.412707
2019-04-02,sh.603239,39.4978764800,28.101460,3.491759,4.844490,175.259840
2019-04-02,sh.603258,19.4705460800,35.840886,2.718508,10.365200,10.436518
2019-04-02,sh.603259,94.0100000000,48.660222,6.218760,11.441770,33.418194
2019-04-02,sh.603260,62.6063399100,14.900905,5.654619,3.981198,64.540501
2019-04-02,sh.603266,31.6480506600,45.445762,3.767482,3.433769,-109.169787
2019-04-02,sh.603268,30.0314185200,53.262261,4.321464,4.362876,-49.525907
2019-04-02,sh.603269,17.2785659100,48.847333,2.478458,2.583951,249.943375
2019-04-02,sh.603277,11.0654992100,21.082173,2.632498,3.153342,-9.275972
2019-04-02,sh.603278,18.5123835000,18.565567,2.497205,1.562972,-29.718891
2019-04-02,sh.603283,20.4853238400,37.725758,4.683133,3.857545,73.650785
2019-04-02,sh.603286,17.2031130000,52.254732,3.519102,4.316925,547.287041
2019-04-02,sh.603288,329.1370218500,52.679564,16.571839,13.498300,59.685691
2019-04-02,sh.603289,16.2294176000,36.413248,3.549589,4.374036,14.321398
2019-04-02,sh.603297,57.2100000000,40.489629,4.803279,8.681642,9.105639
2019-04-02,sh.603298,15.7437800000,17.667571,2.518487,1.133778,-45.687565
2019-04-02,sh.603299,6.8625221600,30.014989,2.390036,1.925781,-47.770579
2019-04-02,sh.603301,38.5700000000,28.543539,3.575356,2.779656,21.188170
2019-04-02,sh.603303,26.3333664000,24.981481,2.404714,1.547083,37.566509
2019-04-02,sh.603305,32.4421651500,44.122043,9.210956,11.828660,84.035415
2019-04-02,sh.603306,35.9761589500,17.871819,2.434051,5.179748,-7.062064
2019-04-02,sh.603308,11.8202551700,80.657644,1.752769,3.148855,52.970179
2019-04-02,sh.603309,32.2541602200,48.224081,3.400868,4.228820,217.844714
2019-04-02,sh.603311,12.1996425200,39.506474,3.341255,4.569092,-20.547132
2019-04-02,sh.603313,33.3247534100,41.708401,4.525891,2.544973,17.779179
2019-04-02,sh.603315,30.5439144500,354.851730,3.369822,9.923239,-42.489244
2019-04-02,sh.603316,9.4098981600,29.248057,2.296662,2.525971,16.816497
2019-04-02,sh.603318,55.9495670400,542.648142,7.250868,16.073913,173.183151
2019-04-02,sh.603319,25.2385852200,20.616087,2.669501,2.213667,39.512256
2019-04-02,sh.603320,20.0085932500,46.389652,3.204514,3.129834,-33.009582
2019-04-02,sh.603321,8.7864738000,45.175540,2.620244,3.901046,-6.325891
2019-04-02,sh.603322,51.4587321000,164.915612,8.383862,2.937849,63.278227
2019-04-02,sh.603323,10.1589329800,15.586746,1.371724,3.969059,4.995355
2019-04-02,sh.603326,17.6416378900,25.616553,3.578125,2.640391,-36.454360
2019-04-02,sh.603328,28.0205432000,19.534734,2.794050,3.701855,-7.786291
2019-04-02,sh.603329,18.1073894400,32.136160,3.219695,1.381021,16.740245
2019-04-02,sh.603330,31.3617536200,40.581696,2.982872,3.418296,110.857057
2019-04-02,sh.603331,17.6840165700,32.398306,3.206517,2.875363,163.485712
2019-04-02,sh.603332,37.3100000000,26.626194,6.254173,2.598226,54.107501
2019-04-02,sh.603333,12.8862975000,76.238174,3.122693,2.806002,-131.512572
2019-04-02,sh.603335,9.0723632000,169.452653,4.095973,2.876211,-24.866238
2019-04-02,sh.603336,25.7274030000,52.679263,4.146408,4.428382,53.074378
2019-04-02,sh.603337,64.0189003500,28.808717,5.255204,3.152190,214.839042
2019-04-02,sh.603338,293.3656009000,45.439957,8.111940,12.835338,37.946997
2019-04-02,sh.603339,18.8780417800,21.488015,2.379988,3.182040,-14.308193
2019-04-02,sh.603345,43.0051342500,35.137174,4.990615,2.289897,198.023144
2019-04-02,sh.603348,24.9400000000,43.811474,2.716254,3.386573,24.501175
2019-04-02,sh.603351,58.8800000000,36.043899,6.688284,5.039642,-319.175958
2019-04-02,sh.603355,29.5978105500,25.153638,3.085568,1.817471,86.185629
2019-04-02,sh.603356,14.6154654600,31.856004,2.873750,2.192962,31.047769
2019-04-02,sh.603357,21.6610821000,15.921673,3.231006,4.217809,-197.879218
2019-04-02,sh.603358,29.4164025600,19.551154,1.755531,1.227980,20.092181
2019-04-02,sh.603359,28.7758777500,20.860799,2.552821,4.167454,-14.212017
2019-04-02,sh.603360,41.8843901200,41.884516,6.994755,10.322943,132.067524
2019-04-02,sh.603363,16.9233746400,149.233409,8.987050,1.297754,-42.106455
2019-04-02,sh.603365,19.4237834400,18.093084,2.442697,1.899897,18.984575
2019-04-02,sh.603367,18.5228757000,16.583949,2.010298,2.192907,-8.036281
2019-04-02,sh.603368,60.0389687700,15.632148,2.146562,0.704823,111.472985
2019-04-02,sh.603369,73.4364393300,30.627536,5.879457,9.430203,-203.848908
2019-04-02,sh.603377,24.4285410000,46.587244,5.630495,9.574775,-108.503633
2019-04-02,sh.603378,16.2340752600,35.471107,2.390873,2.024994,-21.511101
2019-04-02,sh.603380,18.1341940400,28.292069,3.762007,3.021084,71.238965
2019-04-02,sh.603383,142.8708630000,101.368191,11.706433,41.085215,133.799271
2019-04-02,sh.603385,14.9645324400,16.774092,1.343121,1.469967,-9.696050
2019-04-02,sh.603386,19.0637000000,47.703746,5.887382,3.405093,-16.655746
2019-04-02,sh.603387,55.4625920000,29.419018,5.758407,10.644848,-64.200964
2019-04-02,sh.603388,26.5806826200,19.768491,3.244567,2.186283,445.698580
2019-04-02,sh.603393,47.5345188000,21.735445,3.212088,4.456396,6.864041
2019-04-02,sh.603396,44.5416105000,38.825605,3.844382,4.873579,10.709744
2019-04-02,sh.603398,32.8943827800,67.363998,4.901068,8.961176,-52.725037
2019-04-02,sh.603399,17.0365130700,18.384808,2.711701,1.959266,-38.175352
2019-04-02,sh.603416,43.5882118000,28.661710,4.266597,7.345623,88.048372
2019-04-02,sh.603421,30.3275731800,51.756442,6.049010,8.092782,-55.973622
2019-04-02,sh.603429,102.6691397600,60.200310,11.204493,15.156518,104.539409
2019-04-02,sh.603444,212.5460270700,21.979733,5.515151,9.640297,-122.408346
2019-04-02,sh.603456,34.1420587200,47.384896,2.684769,3.998666,-114.740808
2019-04-02,sh.603458,37.1860208600,15.699123,2.220269,2.236272,649.276943
2019-04-02,sh.603466,40.0701510000,30.275564,4.248655,3.700062,7.113363
2019-04-02,sh.603477,9.6250749200,35.777967,2.792763,3.497174,10.004281
2019-04-02,sh.603486,60.5800000000,54.058403,10.580333,4.508346,293.516366
2019-04-02,sh.603488,9.4865941500,28.267133,2.412423,6.556065,304.813934
2019-04-02,sh.603496,48.6418558800,46.946153,6.847502,11.473880,41.959861
2019-04-02,sh.603499,31.1862247200,65.260791,5.834252,8.775842,174.601051
2019-04-02,sh.603500,20.3565458800,37.493426,3.150506,8.496854,-92.011698
2019-04-02,sh.603501,56.3998330800,184.967959,15.697635,6.477684,-67.451438
2019-04-02,sh.603505,18.4205604000,44.353640,5.674343,8.671210,109.299417
2019-04-02,sh.603506,32.9928040200,28.825477,4.238518,2.660654,-15.189935
2019-04-02,sh.603507,27.3049192000,48.175656,2.473427,4.097801,39.190628
2019-04-02,sh.603508,46.9654993600,54.516698,3.425985,16.733857,-114.934386
2019-04-02,sh.603515,52.9093006000,33.462148,7.560802,3.774099,448.488922
2019-04-02,sh.603516,40.5201350000,43.028353,5.087965,14.350945,93.790643
2019-04-02,sh.603517,52.2237952000,32.721204,7.313376,4.805433,-75.405837
2019-04-02,sh.603518,17.9470016000,11.597629,1.394592,1.031068,14.227245
2019-04-02,sh.603519,32.7838722000,29.116243,3.609571,2.006899,-175.106813
2019-04-02,sh.603520,31.8150344600,38.160926,4.106883,4.120966,53.356488
2019-04-02,sh.603527,18.5057281000,24.384361,2.626513,0.710912,-203.522216
2019-04-02,sh.603528,26.8157145300,41.873699,3.820317,9.986086,-19.631767
2019-04-02,sh.603533,23.8836691200,67.785004,8.778538,5.154336,-16.098219
2019-04-02,sh.603535,21.6353404700,23.265092,2.222591,2.894451,79.729847
2019-04-02,sh.603536,15.8817543900,41.352538,2.850287,1.804533,122.105017
2019-04-02,sh.603538,24.6441276500,41.262492,2.619889,4.127752,-276.610162
2019-04-02,sh.603555,8.8802270400,199.418307,2.317696,1.567565,-23.575115
2019-04-02,sh.603556,21.2582316400,18.459495,1.621204,2.833246,-20.892066
2019-04-02,sh.603557,10.6479968000,24.933839,3.313672,3.661254,-29.241160
2019-04-02,sh.603558,41.6742347500,22.484149,1.539529,2.941860,-398.740212
2019-04-02,sh.603559,38.2127878700,125.736563,4.705123,6.128101,64.502580
2019-04-02,sh.603566,30.4882137900,35.497695,2.943325,7.917014,25.648232
2019-04-02,sh.603567,28.7349279000,21.903427,2.417036,3.695954,22.695956
2019-04-02,sh.603568,39.3840423600,24.915440,6.405670,11.907250,107.644569
2019-04-02,sh.603569,20.4618121500,23.117763,3.596489,1.512511,-60.308427
2019-04-02,sh.603577,22.4414789200,81.419282,2.922135,2.697699,-40.249997
2019-04-02,sh.603578,22.8011733200,33.745823,3.754844,6.202732,78.643024
2019-04-02,sh.603579,84.2501291100,23.643957,4.034471,2.414701,-9.242236
2019-04-02,sh.603580,27.1449675000,50.320088,4.565643,9.576209,-46.584099
2019-04-02,sh.603583,68.3000000000,39.870241,5.546073,8.620508,9.299112
2019-04-02,sh.603585,48.3118552000,16.443617,2.807600,2.946284,9.162780
2019-04-02,sh.603586,16.9950950200,32.238847,1.643155,2.452440,-7.951495
2019-04-02,sh.603587,28.2584273400,19.241403,3.708081,5.399934,19.100233
2019-04-02,sh.603588,43.3765411800,23.410199,2.909007,2.354900,14.867218
2019-04-02,sh.603589,58.1680792200,24.912288,5.839919,8.237543,-238.550736
2019-04-02,sh.603590,39.1400000000,23.727518,2.524434,6.126608,5.459397
2019-04-02,sh.603595,58.2490496000,51.417665,6.741830,6.800572,1281.026458
2019-04-02,sh.603596,22.8700000000,29.291195,4.939010,3.429150,46.706683
2019-04-02,sh.603598,22.6082696900,34.909892,5.388244,0.844202,17.137436
2019-04-02,sh.603599,33.8589534800,18.091070,1.696977,2.776449,10.638369
2019-04-02,sh.603600,28.1563821600,37.331010,2.785298,1.412617,-38.741872
2019-04-02,sh.603601,66.8716214400,33.664306,4.135941,4.895393,45.577609
2019-04-02,sh.603602,61.0835265000,86.888074,7.433200,7.954686,66.010109
2019-04-02,sh.603603,18.4810190000,32.895660,5.069093,1.656605,-32.164901
2019-04-02,sh.603605,69.0885520000,48.028757,8.140962,5.841535,330.273342
2019-04-02,sh.603606,36.1477079100,47.059167,3.615941,2.282449,22.478143
2019-04-02,sh.603607,33.8620428000,36.457951,4.151525,5.691345,348.300518
2019-04-02,sh.603608,14.9788133100,18.673884,2.097254,2.196350,-140.183568
2019-04-02,sh.603609,16.7118167900,14.935299,2.466483,0.602264,-86.702694
2019-04-02,sh.603611,54.0931145700,25.874026,2.829218,1.909547,86.480779
2019-04-02,sh.603612,22.9153489500,26.993394,2.229442,1.622056,17.254453
2019-04-02,sh.603615,10.9245334500,37.237903,1.890757,3.339290,-12.817552
2019-04-02,sh.603617,20.0391209000,28.847220,3.980149,3.280248,20.666176
2019-04-02,sh.603618,21.4588710000,60.075024,2.219796,1.131488,-38.326824
2019-04-02,sh.603619,18.0875060100,53.105319,2.950480,4.883828,-9.616349
2019-04-02,sh.603626,20.4844676400,24.948144,2.441959,1.918584,-190.472841
2019-04-02,sh.603628,9.5133165600,181.434600,2.775632,3.339526,126.192339
2019-04-02,sh.603629,41.1000000000,40.197247,8.164290,2.411023,-1423.976212
2019-04-02,sh.603630,23.2814774400,23.461205,2.220090,4.152934,11.937785
2019-04-02,sh.603633,17.9253309400,46.401414,2.941121,4.916967,-33.110992
2019-04-02,sh.603636,65.8624592900,39.031102,4.458671,7.166645,22.989799
2019-04-02,sh.603637,28.8408170400,59.147799,3.967530,5.584485,-25.019700
2019-04-02,sh.603638,46.5316089600,35.849034,7.894080,7.908932,-459.830845
2019-04-02,sh.603639,49.5071240400,14.366834,3.115479,2.833863,34.921210
2019-04-02,sh.603648,13.3294351600,34.139711,3.019068,3.952015,-6.135313
2019-04-02,sh.603650,27.4800000000,39.059596,7.078323,7.404074,34.612447
2019-04-02,sh.603655,17.3103607200,54.072450,3.852743,9.856960,25.607744
2019-04-02,sh.603656,36.0962238000,33.563000,3.070813,6.651922,11.955012
2019-04-02,sh.603657,34.0700000000,32.393405,3.888581,6.450051,31.596123
2019-04-02,sh.603658,67.3638909300,48.669066,14.196723,14.188807,892.634810
2019-04-02,sh.603659,53.6992002000,39.061736,7.981465,7.010741,332.958957
2019-04-02,sh.603660,35.1800723400,27.950353,5.193940,3.667491,120.063348
2019-04-02,sh.603661,37.6260866200,28.366170,1.665295,1.716193,74.310034
2019-04-02,sh.603663,20.7987242400,37.660827,5.267909,4.667627,7720.000256
2019-04-02,sh.603665,27.8052509600,33.111175,2.774356,3.056121,45.139885
2019-04-02,sh.603666,96.1650247500,42.102399,7.480104,14.958497,11.827964
2019-04-02,sh.603667,13.3183705500,27.992666,2.380991,2.284369,-72.490754
2019-04-02,sh.603668,14.1973737000,34.765555,3.556221,2.325013,22.578688
2019-04-02,sh.603669,19.0744731600,20.714289,3.505260,2.964558,28.215234
2019-04-02,sh.603676,13.6776777400,64.910577,6.488040,9.352703,1908.450098
2019-04-02,sh.603677,38.3084015600,39.713417,3.200400,2.233731,35.174072
2019-04-02,sh.603678,55.2156650600,30.363046,3.618956,4.900184,1483.638734
2019-04-02,sh.603679,39.1313777400,56.177336,7.047232,6.964895,44.158726
2019-04-02,sh.603680,24.4701809600,23.129019,2.901557,3.245677,-94.963561
2019-04-02,sh.603681,23.1900000000,29.405787,4.307420,2.271102,119.815077
2019-04-02,sh.603683,16.0316480000,71.791402,2.589146,2.547100,117.393356
2019-04-02,sh.603685,22.9683007500,24.228375,2.423087,2.795283,27.025789
2019-04-02,sh.603686,31.0643713200,19.142349,1.957537,1.313733,64.034344
2019-04-02,sh.603688,26.9397465200,41.252405,4.169793,9.272632,87.421181
2019-04-02,sh.603689,12.2448970800,25.946027,2.066447,1.385124,20.514071
2019-04-02,sh.603690,24.6240776800,142.659974,13.431310,12.502080,-124.998278
2019-04-02,sh.603693,16.6597155800,31.039289,2.227906,6.893148,8.818096
2019-04-02,sh.603696,23.4793186000,57.991503,3.570108,8.699803,-17.965921
2019-04-02,sh.603698,19.2588447600,34.222586,2.914805,4.791264,-170.183267
2019-04-02,sh.603699,14.0348313000,38.316435,3.674641,3.593431,164.172350
2019-04-02,sh.603700,30.2000000000,34.410539,9.241411,4.587011,-710.843685
2019-04-02,sh.603701,26.0955113100,18.571336,3.045725,4.483918,75.107893
